location;didok;geschaeft;kategorie;ebene;bahnhof;offen;url;email;tel;beschreibung;payment_accepted;geo
https://lod.opentransportdata.swiss/place/8503000/geo-migrolino-dfe7;http://lod.opentransportdata.swiss/didok/8503000;Migrolino;Lebensmittel / Getränke;Erdgeschoss;Zürich HB;Mo-So 06:00-00:00;http://www.migrolino.ch/;zuerichhb@migrolino.ch;+41 44 242 07 24;Bei migrolino kaufen Sie schnell und bequem ein: Migros-Artikel zu gewohnt günstigen Preisen, bekannte Markenprodukte oder Kiosk-Artikel.;;POINT(8.54118566278116 47.37787635368828)
https://lod.opentransportdata.swiss/place/8503000/geo-hitzberger-d6dd;http://lod.opentransportdata.swiss/didok/8503000;Hitzberger;Restaurants / Take-Away;Untergeschoss;Zürich HB;Sa-So 08:00-20:00;https://www.hitzberger.ch;;+41 43 497 39 42;Gesunde Speisen mit hochwertigen und natürlichen Zutaten (Bio, Fairtrade). Täglich frisch und nach Eigenrezeptur für den Genuss vor Ort oder zum Mitnehmen.;American Express, Euro, Geschenkkarte Bahnhof, Lunch-Checks, Maestro, MasterCard, PostFinance, Visa;POINT(8.538503747691012 47.378982718335195)
https://lod.opentransportdata.swiss/place/8503000/geo-voegele-shoes-d9f7;http://lod.opentransportdata.swiss/didok/8503000;Marken-Outlet;Bekleidung;Untergeschoss;Zürich HB;Mo-Fr 09:00-21:00;;markenoutlet.shopville@modebayard.ch;+41 44 403 34 70;Im Marken Outlet findet die Dame internationale Fashion Markenartikel zu unschlagbaren Preisen.;American Express, Maestro, MasterCard, PostFinance, Visa;POINT(8.539591474320767 47.37790249540677)
https://lod.opentransportdata.swiss/place/8503000/geo-dhl-pickpost-fdfe;http://lod.opentransportdata.swiss/didok/8503000;DHL / PickPost;SBB Services;Erdgeschoss;Zürich HB;Sa-So 08:00-19:00;;;;;;POINT(8.54115841093643 47.37806490647365)
https://lod.opentransportdata.swiss/place/8503000/geo-dhl-pickpost-fdfe;http://lod.opentransportdata.swiss/didok/8503000;DHL / PickPost;SBB Services;Erdgeschoss;Zürich HB;Mo-Fr 07:30-19:45;;;;;;POINT(8.54115841093643 47.37806490647365)
https://lod.opentransportdata.swiss/place/8503000/geo-imagine-50a2;http://lod.opentransportdata.swiss/didok/8503000;Imagine;Restaurants / Take-Away;Erdgeschoss;Zürich HB;So 10:00-23:00;http://www.imagine-zh.ch;info@candriancatering.ch;+41 44 217 15 15;Burger. Steak. Salad. Leckere Snacks, feine Pasta, gesunde Salate, gegrillte Burger und grossartige Steaks erwarten Sie im Restaurant und an der Bar. Die grosse Sommerterrasse lädt zum Verweilen ein.;;POINT(8.540663772199728 47.377485498343844)
https://lod.opentransportdata.swiss/place/8503000/geo-imagine-50a2;http://lod.opentransportdata.swiss/didok/8503000;Imagine;Restaurants / Take-Away;Erdgeschoss;Zürich HB;Fr-Sa 10:00-00:00;http://www.imagine-zh.ch;info@candriancatering.ch;+41 44 217 15 15;Burger. Steak. Salad. Leckere Snacks, feine Pasta, gesunde Salate, gegrillte Burger und grossartige Steaks erwarten Sie im Restaurant und an der Bar. Die grosse Sommerterrasse lädt zum Verweilen ein.;;POINT(8.540663772199728 47.377485498343844)
https://lod.opentransportdata.swiss/place/8503000/geo-k-kiosk-76e9;http://lod.opentransportdata.swiss/didok/8503000;K Kiosk;Kioske / Tabakwaren;Bahnhof SZU;Zürich HB;Mo-Fr 06:00-20:00;http://www.kkiosk.ch/;info@kkiosk.ch;+41 44 212 14 77;"Gönn dir was!
k kiosk ist der persönliche Garant für Sofortgenuss in greifbarer Nähe, welcher die kleinen Alltagssünden schnell und unkompliziert mit attraktiven Alltagsfreuden erlebbar macht.";;POINT(8.539421864667736 47.3773772679143)
https://lod.opentransportdata.swiss/place/8503000/geo-softridge-6ffb;http://lod.opentransportdata.swiss/didok/8503000;Softridge;Elektronik / Foto / Musik;Shopville/Aufgänge;Zürich HB;Mo-So 10:00-20:00;http://www.softridge.ch;softridge@softridge.ch;+41 44 210 31 00;Unser Ziel war und ist es, ein möglichst breites Sortiment an Videospielen anzubieten. Dazu zählen die aktuellen Konsolen sowie Retrosysteme.;;POINT(8.540865678378037 47.37871551413375)
https://lod.opentransportdata.swiss/place/8503000/geo-bon-voyage-dfac;http://lod.opentransportdata.swiss/didok/8503000;Bon Voyage;Geschenkartikel / Haus / Garten;Erdgeschoss;Zürich HB;Mo-So 08:00-21:00;;;;Lassen Sie sich von unserem grossen Souvenirangebot begeistern! Bekleidung, Uhren, Reiseartikel und eine grosse Auswahl von verschiedenen Schokoladen.;American Express, Dinersclub, Dollar, Euro, Geschenkkarte Bahnhof, JCB, Maestro, MasterCard, PostFinance, Unionpay, V Pay, Visa;POINT(8.5403559406919 47.37731307889208)
https://lod.opentransportdata.swiss/place/8503000/geo-avec-e75a;http://lod.opentransportdata.swiss/didok/8503000;avec;Lebensmittel / Getränke;Untergeschoss;Zürich HB;Mo-Do 05:30-23:30;http://www.avec.ch/de/index.php;zuerichhb1@avec.ch;+41 43 497 38 80;"Unterwegs geniessen!
avec ist nah, unkompliziert und setzt sich dafür ein, dass Sie jeden Tag von früh bis spät Frische, Qualität und Gastfreundlichkeit erleben können.";American Express, Euro, Maestro, MasterCard, PostFinance, Visa;POINT(8.539886862182023 47.37879160123503)
https://lod.opentransportdata.swiss/place/8503000/geo-avec-e75a;http://lod.opentransportdata.swiss/didok/8503000;avec;Lebensmittel / Getränke;Untergeschoss;Zürich HB;Fr-Sa 05:30-01:00;http://www.avec.ch/de/index.php;zuerichhb1@avec.ch;+41 43 497 38 80;"Unterwegs geniessen!
avec ist nah, unkompliziert und setzt sich dafür ein, dass Sie jeden Tag von früh bis spät Frische, Qualität und Gastfreundlichkeit erleben können.";American Express, Euro, Maestro, MasterCard, PostFinance, Visa;POINT(8.539886862182023 47.37879160123503)
https://lod.opentransportdata.swiss/place/8503000/geo-postfinance-automatenbank-33bc;http://lod.opentransportdata.swiss/didok/8503000;PostFinance Automatenbank;Automaten;Untergeschoss;Zürich HB;Mo-Fr 04:30-00:30;https://www.postfinance.ch/de.html;;;Ein- und Auszahlungen tätigen Sie an unseren Automaten in CHF und Euro. Weitere Services stehen Ihnen an den Multimaten zur Verfügung.;;POINT(8.536987438072607 47.37939903631374)
https://lod.opentransportdata.swiss/place/8503000/geo-postfinance-automatenbank-33bc;http://lod.opentransportdata.swiss/didok/8503000;PostFinance Automatenbank;Automaten;Untergeschoss;Zürich HB;Sa-So 00:00-00:00;https://www.postfinance.ch/de.html;;;Ein- und Auszahlungen tätigen Sie an unseren Automaten in CHF und Euro. Weitere Services stehen Ihnen an den Multimaten zur Verfügung.;;POINT(8.536987438072607 47.37939903631374)
https://lod.opentransportdata.swiss/place/8503000/geo-calida-27a5;http://lod.opentransportdata.swiss/didok/8503000;Exurbe Cosmetics;Gesundheit / Körperpflege;Untergeschoss;Zürich HB;Sa-So 09:00-20:00;;contact@exurbecosmetics.com;+41 44 212 22 50;"Die Schweizer Marke exurbe kreiert hochwertige vegane Kosmetik – frei von Tierversuchen und
tierischen Inhaltsstoffen.";American Express, Maestro, MasterCard, PostFinance, Visa;POINT(8.539702133668479 47.37787445530777)
https://lod.opentransportdata.swiss/place/8503000/geo-asia-store-2050;http://lod.opentransportdata.swiss/didok/8503000;Asia Store;Lebensmittel / Getränke;Untergeschoss;Zürich HB;Mo-Fr 10:00-19:30;http://www.asia-store.ch/;;+41 44 211 44 34;Alles, wonach Sie im Grosshandel vergeblich suchen, finden Sie hier bei uns im Asia Store: asiatische Gewürze, frisches Gemüse und Früchte, den besten Reis und die köstlichsten Saucen.;;POINT(8.536958922856288 47.37974285556661)
https://lod.opentransportdata.swiss/place/8503000/geo-asia-store-2050;http://lod.opentransportdata.swiss/didok/8503000;Asia Store;Lebensmittel / Getränke;Untergeschoss;Zürich HB;So 11:00-17:00;http://www.asia-store.ch/;;+41 44 211 44 34;Alles, wonach Sie im Grosshandel vergeblich suchen, finden Sie hier bei uns im Asia Store: asiatische Gewürze, frisches Gemüse und Früchte, den besten Reis und die köstlichsten Saucen.;;POINT(8.536958922856288 47.37974285556661)
https://lod.opentransportdata.swiss/place/8503000/geo-laederach-chocolatier-suisse-6d5b;http://lod.opentransportdata.swiss/didok/8503000;Läderach Chocolatier Suisse;Lebensmittel / Getränke;Untergeschoss;Zürich HB;Mo-Fr 07:30-21:00;http://www.laederach.ch/;chocolaterien@laederach.ch;+41 44 212 18 48;Der traditionsreiche Chocolatier zaubert feinste Schokoladen- und Konfektkreationen. Zum Sofortgeniessen oder als Geschenkidee.;;POINT(8.53962869708803 47.37840689770537)
https://lod.opentransportdata.swiss/place/8503000/geo-laederach-chocolatier-suisse-6d5b;http://lod.opentransportdata.swiss/didok/8503000;Läderach Chocolatier Suisse;Lebensmittel / Getränke;Untergeschoss;Zürich HB;So 09:00-20:00;http://www.laederach.ch/;chocolaterien@laederach.ch;+41 44 212 18 48;Der traditionsreiche Chocolatier zaubert feinste Schokoladen- und Konfektkreationen. Zum Sofortgeniessen oder als Geschenkidee.;;POINT(8.53962869708803 47.37840689770537)
https://lod.opentransportdata.swiss/place/8503000/geo-egli-reform-31a5;http://lod.opentransportdata.swiss/didok/8503000;Egli Reform;Lebensmittel / Getränke;Untergeschoss;Zürich HB;Sa 08:00-21:00;http://www.eglibio.ch/;;+41 44 212 46 07;Ein Einkauf bei Egli ist ein Erlebnis rund ums natürliche Geniessen! Egli – Ihr Biofachgeschäft.;;POINT(8.539962401457437 47.37780766377311)
https://lod.opentransportdata.swiss/place/8503000/geo-burger-king-079b;http://lod.opentransportdata.swiss/didok/8503000;Burger King;Restaurants / Take-Away;Untergeschoss;Zürich HB;Mo-Do 10:30-23:00;https://de.burger-king.ch;info@candriancatering.ch;+41 44 217 15 15;"Burger King - das Erfolgsrezept aus den USA. Das auf offener Flamme grillierte, saftige Rindfleisch gibt unseren Burgern den unverwechselbaren Geschmack.
Probieren Sie unsere ungeschlagene Nummer 1, den Burger King WHOPPER, wahlweise auch mit Cheese oder Bacon.";;POINT(8.537134077588542 47.379618629235125)
https://lod.opentransportdata.swiss/place/8503000/geo-burger-king-079b;http://lod.opentransportdata.swiss/didok/8503000;Burger King;Restaurants / Take-Away;Untergeschoss;Zürich HB;Fr-Sa 10:30-00:00;https://de.burger-king.ch;info@candriancatering.ch;+41 44 217 15 15;"Burger King - das Erfolgsrezept aus den USA. Das auf offener Flamme grillierte, saftige Rindfleisch gibt unseren Burgern den unverwechselbaren Geschmack.
Probieren Sie unsere ungeschlagene Nummer 1, den Burger King WHOPPER, wahlweise auch mit Cheese oder Bacon.";;POINT(8.537134077588542 47.379618629235125)
https://lod.opentransportdata.swiss/place/8503000/geo-burger-king-d213;http://lod.opentransportdata.swiss/didok/8503000;Burger King;Restaurants / Take-Away;Untergeschoss;Zürich HB;Mo-Do 06:30-00:00;https://de.burger-king.ch;info@candriancatering.ch;+41 44 217 15 15;"Burger King - das Erfolgsrezept aus den USA. Das auf offener Flamme grillierte, saftige Rindfleisch gibt unseren Burgern den unverwechselbaren Geschmack.
Probieren Sie unsere ungeschlagene Nummer 1, den Burger King WHOPPER, wahlweise auch mit Cheese oder Bacon.";;POINT(8.540018637607924 47.378502075799375)
https://lod.opentransportdata.swiss/place/8503000/geo-k-kiosk-1a95;http://lod.opentransportdata.swiss/didok/8503000;K Kiosk;Kioske / Tabakwaren;Untergeschoss;Zürich HB;Mo-Fr 05:30-21:00;http://www.kkiosk.ch/;info@kkiosk.ch;+41 44 210 13 50;"Gönn dir was!
k kiosk ist der persönliche Garant für Sofortgenuss in greifbarer Nähe, welcher die kleinen Alltagssünden schnell und unkompliziert mit attraktiven Alltagsfreuden erlebbar macht.";;POINT(8.538489346048728 47.37905869689399)
https://lod.opentransportdata.swiss/place/8503000/geo-suan-long-china-restaurant-cc67;http://lod.opentransportdata.swiss/didok/8503000;Suan Long;Restaurants / Take-Away;Shopville/Aufgänge;Zürich HB;Mo-So 10:00-23:00;http://suan-long.ch/suanlong/;;+41 44 222 28 28;Geniessen Sie bei uns eine asiatische Küche in ihrer eigenen Kreativität. Unsere Take-Away-Angebote sind optimal für unterwegs.;;POINT(8.5396971780503 47.37700712749233)
https://lod.opentransportdata.swiss/place/8503000/geo-calida-674b;http://lod.opentransportdata.swiss/didok/8503000;Calida;Bekleidung;Untergeschoss;Zürich HB;Sa 08:00-20:00;https://www.calida.com/;;+41 44 212 22 50;Beste Schweizer Qualität, exzellente Verarbeitung und absolutes Wohlgefühl seit mehr als 75 Jahren.;;POINT(8.539388139131622 47.378365114036725)
https://lod.opentransportdata.swiss/place/8503000/geo-wesleys-kitchen-aeba;http://lod.opentransportdata.swiss/didok/8503000;Wesley's Kitchen;Restaurants / Take-Away;Erdgeschoss;Zürich HB;Sa-So 09:00-20:00;https://www.wesleys-kitchen.ch;;+41 44 271 35 45;Wesley’s Kitchen steht für authentische Gerichte aus der Strassenküche Shanghais, gepaart mit japanischen und europäischen Einflüssen. Hochwertige Zutaten, handgefertigte Produkte und verschiedenste Zubereitungsarten sprechen alle Sinne an. Kommen Sie vorbei und lassen Sie sich von den feinen Düften verführen. Wir freuen uns!;MasterCard;POINT(8.53707966018156 47.379479044801045)
https://lod.opentransportdata.swiss/place/8503000/geo-fundbuero-050a;http://lod.opentransportdata.swiss/didok/8503000;Fundservice;SBB Services;Erdgeschoss;Zürich HB;Mo-Fr 07:30-19:45;;;;;;POINT(8.541158924386163 47.37808972751991)
https://lod.opentransportdata.swiss/place/8503000/geo-lolipop-the-candy-shop-0c11;http://lod.opentransportdata.swiss/didok/8503000;Lolipop - the Candy Shop;Lebensmittel / Getränke;Untergeschoss;Zürich HB;Mo-Fr 09:00-21:00;https://www.lolipop.ch/;info@lolipop.ch;;Immer wieder gut für zwischendurch. Ob fruchtig, säuerlich oder mit Kristallzucker überzogen: Geniessen Sie die kunstvoll gestalteten Leckereien.;;POINT(8.540121344852105 47.37758803229656)
https://lod.opentransportdata.swiss/place/8503000/geo-geldwechsel-7190;http://lod.opentransportdata.swiss/didok/8503000;Geldwechsel;SBB Services;Erdgeschoss;Zürich HB;So 08:00-21:00;;;;;;POINT(8.540310907295728 47.37817434999105)
https://lod.opentransportdata.swiss/place/8503000/geo-press-and-books-b1a2;http://lod.opentransportdata.swiss/didok/8503000;Press & Books;Bücher / Papeterie / Bilder;Untergeschoss;Zürich HB;Sa 06:30-00:45;http://www.pressbooks.ch/;info@pressbooks.ch;+41 44 212 29 84;Süssigkeiten, Getränke, Tabak, Lotto und das umfangreichste Angebot an Zeitungen und Zeitschriften. Für Reisende, Wartende und Frühaufsteher.;American Express, Euro, Maestro, MasterCard, PostFinance, Visa;POINT(8.53951848821041 47.37861708480265)
https://lod.opentransportdata.swiss/place/8503000/geo-bayard-co-ltd-e0a5;http://lod.opentransportdata.swiss/didok/8503000;Bayard Co. Ltd.;Bekleidung;Untergeschoss;Zürich HB;Mo-Fr 09:00-21:00;http://www.modebayard.ch/;bayard.shopville@modebayard.ch;+41 44 295 11 70;Ihr nächster Halt für Damenmode: BRAX | COMMA | EFIXELLE | ESPRIT | FUCHS SCHMITT | GERRY WEBER | GIL BRET | HALLHUBER | LIEBESKIND | MAC | MARC CAIN | MARC O‘POLO | OPUS | MONARI | SOMEDAY | STREET ONE | TAIFUN;American Express, Bayard Card, Geschenkkarte Bahnhof, Maestro, MasterCard, PostFinance, Visa;POINT(8.540836872657936 47.37844367406539)
https://lod.opentransportdata.swiss/place/8503000/geo-bayard-co-ltd-e0a5;http://lod.opentransportdata.swiss/didok/8503000;Bayard Co. Ltd.;Bekleidung;Untergeschoss;Zürich HB;Sa-So 09:00-20:00;http://www.modebayard.ch/;bayard.shopville@modebayard.ch;+41 44 295 11 70;Ihr nächster Halt für Damenmode: BRAX | COMMA | EFIXELLE | ESPRIT | FUCHS SCHMITT | GERRY WEBER | GIL BRET | HALLHUBER | LIEBESKIND | MAC | MARC CAIN | MARC O‘POLO | OPUS | MONARI | SOMEDAY | STREET ONE | TAIFUN;American Express, Bayard Card, Geschenkkarte Bahnhof, Maestro, MasterCard, PostFinance, Visa;POINT(8.540836872657936 47.37844367406539)
https://lod.opentransportdata.swiss/place/8503000/geo-yoojis-sushi-deli-deec;http://lod.opentransportdata.swiss/didok/8503000;Yooji's Sushi Deli;Restaurants / Take-Away;Untergeschoss;Zürich HB;Sa-So 09:00-21:00;https://www.yoojis.com;;;Im Yooji’s Passage Sihlquai, direkt am Zürich Hauptbahnhof, wird nachhaltige japanische Küche modern interpretiert, für Genuss mit bestem Gewissen. Tagesfrisches Sushi, Poké, Salate, Suppen, Snacks und Desserts gibt es hier zum Mitnehmen oder vor Ort geniessen.;American Express, Euro, Geschenkkarte Bahnhof, Lunch-Checks, Maestro, MasterCard, PostFinance, Visa;POINT(8.536281604890751 47.378374918998)
https://lod.opentransportdata.swiss/place/8503000/geo-il-baretto-73f8;http://lod.opentransportdata.swiss/didok/8503000;Il Baretto;Restaurants / Take-Away;Erdgeschoss;Zürich HB;Mo-Do 05:30-00:00;http://ilbaretto.ch;info@candriancatering.ch;+41 44 217 15 15;"Feine italienische Spezialitäten und hausgeröstete Kaffeegetränke erwarten Sie im il baretto.
Geniessen Sie ein Panini oder Cornetto vor Ort oder nehmen Sie Ihren Liebling mit auf den Weg.";;POINT(8.539733531355992 47.37847698206851)
https://lod.opentransportdata.swiss/place/8503000/geo-il-baretto-73f8;http://lod.opentransportdata.swiss/didok/8503000;Il Baretto;Restaurants / Take-Away;Erdgeschoss;Zürich HB;Mo-Do 05:30-00:00;http://ilbaretto.ch;info@candriancatering.ch;+41 44 2171500;"Feine italienische Spezialitäten und hausgeröstete Kaffeegetränke erwarten Sie im il baretto.
Geniessen Sie ein Panini oder Cornetto vor Ort oder nehmen Sie Ihren Liebling mit auf den Weg.";;POINT(8.539733531355992 47.37847698206851)
https://lod.opentransportdata.swiss/place/8503000/geo-guerini-schuhe-c258;http://lod.opentransportdata.swiss/didok/8503000;Guerini Schuhe;Schuhe / Reiseartikel / Lederwaren;Shopville/Aufgänge;Zürich HB;Sa-So 09:00-20:00;http://www.guerini.ch;info@guerini.ch;+41 44 211 23 55;Ob modern oder klassisch: Bei uns finden Sie den Damenschuh, der wirklich passt. Grosse Auswahl an Accessoires, Reparaturservice.;;POINT(8.540786180755912 47.37708646686338)
https://lod.opentransportdata.swiss/place/8503000/geo-k-kiosk-df0a;http://lod.opentransportdata.swiss/didok/8503000;K Kiosk;Kioske / Tabakwaren;Untergeschoss;Zürich HB;Mo-Do 05:30-22:00;http://www.kkiosk.ch/;info@kkiosk.ch;+41 44 212 24 26;"Gönn dir was!
k kiosk ist der persönliche Garant für Sofortgenuss in greifbarer Nähe, welcher die kleinen Alltagssünden schnell und unkompliziert mit attraktiven Alltagsfreuden erlebbar macht.";American Express, Euro, Maestro, MasterCard, PostFinance, Visa;POINT(8.536923125536823 47.379679541205924)
https://lod.opentransportdata.swiss/place/8503000/geo-aufgabezeiten-fluggepaeck-nach-zuerich-flughafen-8d5c;http://lod.opentransportdata.swiss/didok/8503000;Aufgabezeiten Fluggepäck nach Zürich Flughafen;SBB Services;Erdgeschoss;Zürich HB;Sa 08:00-18:00;;;;;;POINT(8.541115038335956 47.37806532042025)
https://lod.opentransportdata.swiss/place/8503000/geo-aufgabezeiten-fluggepaeck-nach-zuerich-flughafen-8d5c;http://lod.opentransportdata.swiss/didok/8503000;Aufgabezeiten Fluggepäck nach Zürich Flughafen;SBB Services;Erdgeschoss;Zürich HB;So 08:00-16:30;;;;;;POINT(8.541115038335956 47.37806532042025)
https://lod.opentransportdata.swiss/place/8503000/geo-valentino-box-cd0f;http://lod.opentransportdata.swiss/didok/8503000;Pasta Box;Restaurants / Take-Away;Untergeschoss;Zürich HB;Sa 09:00-21:00;http://www.valentinofood.ch;kontakt@valentinofood.ch;+41 44 212 30 11;Italienischer Streetfood wie Arancini, Calzoni oder Pizzette und verschiedene süsse Verführungen. Bei uns finden Sie auch ein interessantes Take Away Angebot.;Euro, Maestro, MasterCard, PostFinance, Visa;POINT(8.540368228800062 47.37865289701858)
